"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"AT2G43050" 33157.281155735 0.641017299997529 0.151928673999276 4.21919893805289 2.45171870308505e-05 0.000838552599592612
"AT2G43060" 3714.59100662372 0.652492261532741 0.15532852218991 4.20072406750243 2.66062701777484e-05 0.00089813513765234
"AT2G43940" 662.679030164282 0.599635873211947 0.178637520033494 3.35671852754963 0.000788733637948879 0.0122230099102497
"AT2G45380" 5221.08156816214 0.675067280220395 0.0688173466017096 9.80955113145302 1.02423142386142e-22 1.25559991182002e-19
"AT2G45830" 1046.08060613549 0.737064813168801 0.105541693848202 6.98363638382481 2.87635946236968e-12 6.7672893532843e-10
"AT2G46680" 3521.30451058246 0.699562861842825 0.184014788678394 3.80166652293074 0.000143726090442461 0.0033476680985858
"AT2G47485" 1284.62430256835 1.04910054605601 0.149394425171006 7.02235404604384 2.18160856109876e-12 5.34884490580131e-10
"AT3G02390" 184.73585064053 0.644069276286504 0.189181534966457 3.40450391419385 0.000662843503438582 0.0108267537742577
"AT3G02980" 207.664481327501 0.641843081772989 0.167893922341769 3.82290837464883 0.000131886797330941 0.00315715034268477
"AT3G03000" 1273.27339614112 0.587139954361458 0.153529885452065 3.82427142854069 0.000131159359832203 0.00314620371700481
"AT3G03230" 95.7657076933334 0.66606407925036 0.216829909792695 3.07182749781691 0.00212752636323227 0.0246049374639553
"AT3G03830" 945.026861530509 0.605805039220486 0.18418066548609 3.28918911016878 0.00100476489258134 0.0144297974562936
"AT3G03840" 731.93865806031 0.675691097289765 0.174653810767371 3.86874522989794 0.000109396874886278 0.0027457672519948
"AT3G03850" 868.186588858785 0.722801750439985 0.201557819296546 3.58607645668436 0.000335690575418392 0.00648333738196119
"AT3G04220" 24.316748419317 2.00887898410847 0.54800158569221 3.66582695480881 0.000246540600736864 0.00509984340351958
"AT3G04530" 275.929121873842 1.09029817570316 0.31442100971277 3.4676377914414 0.000525054479191739 0.00911294257029358
"AT3G05160" 1699.03884111966 0.913824216162044 0.113122337546733 8.07819424509791 6.57328444345888e-16 2.83527668994526e-13
"AT3G06145" 73.7177972843313 0.718030135031568 0.232866505760541 3.08344101564321 0.00204621669129871 0.0238779955780208
"AT3G06970" 18.4974480638162 2.02668979366697 0.512689499015241 3.95305501197076 7.71596885985721e-05 0.00207344631116456
"AT3G07040" 221.414255518384 0.626508938797451 0.196140803337728 3.19417952886981 0.00140228881931799 0.0182463090654739
"AT3G09190" 73.1867350558197 0.78666429258242 0.267064435061483 2.94559735144559 0.00322331696567713 0.0326850234064221
"AT3G09470" 2009.08981972535 0.648386749579293 0.0782826202518623 8.28263984385306 1.20474355337822e-16 5.97040145644371e-14
"AT3G09600" 1430.00860124393 0.606672668231694 0.114133952439132 5.31544431141324 1.06397386634213e-07 8.72608425874678e-06
"AT3G10660" 593.691614541705 0.629559379006775 0.172016831762146 3.65987079611656 0.000252342452267754 0.00518303386086466
"AT3G11600" 1463.89617076854 0.59851230993288 0.097520897122588 6.13727239588991 8.39503698002319e-10 1.26153033121742e-07
"AT3G12830" 754.015610458477 0.836229735040018 0.182501211360782 4.58205032615865 4.60439044670626e-06 0.000213636379053152
"AT3G13150" 105.214305235089 0.646458952971626 0.21628770577977 2.98888441504792 0.00279998031878603 0.0296441552659837
"AT3G14060" 290.94193718316 1.18847269442552 0.200619360332839 5.9240179634397 3.14169115394463e-09 4.06534835320435e-07
"AT3G14185" 163.985233455869 0.883356821900966 0.205416088384485 4.30032929186907 1.70544502475605e-05 0.000624579017556886
"AT3G14280" 1495.79561795559 0.603769413981561 0.203288080061215 2.97001877237343 0.0029778155149244 0.031019355533819
"AT3G15358" 580.684718392996 0.618169560995888 0.200053658659875 3.09001877364753 0.0020014384409857 0.0235085749709728
"AT3G15534" 67.9214531640054 0.835360146389001 0.281830346761983 2.96405321849352 0.0030361577400489 0.0314722679489181
"AT3G15540" 3912.45143098506 0.585980959613054 0.116322826797715 5.03754057346005 4.71551625170693e-07 3.11882904636725e-05
"AT3G16400" 60793.5754459004 0.662893513439237 0.159141772425987 4.16542748854663 3.10769689067172e-05 0.00102237960420234
"AT3G16430" 5828.21012522833 0.781007644209625 0.160797378741887 4.8570918899325 1.19122321562815e-06 6.83262929871751e-05
"AT3G16450" 18351.4626162941 0.609447628899493 0.166914492251323 3.65125652469916 0.000260960422705551 0.00533183347864709
"AT3G16770" 17444.4900600535 1.6107784088904 0.174945002788169 9.20734164005128 3.3430131710206e-20 2.78090938497899e-17
"AT3G18200" 1073.54406277409 0.87104426208912 0.177107413151678 4.91816941249737 8.73572947351493e-07 5.31260080671305e-05
"AT3G19508" 80.1329746073196 0.764945063664389 0.241234302603454 3.17096306540543 0.00151934459762191 0.0193485917811971
"AT3G21351" 238.362256831527 1.62922066144331 0.417903408131274 3.89855796756636 9.67672371988824e-05 0.00249999697671098
"AT3G21510" 410.947968661921 0.831954159808089 0.183674052072775 4.52951383398703 5.91195635175258e-06 0.000263319544271699
"AT3G21950" 14.3076869307008 2.20444123659851 0.660198891946884 3.33905625030323 0.000840635401131822 0.0127818509962098
"AT3G22565" 106.814613268174 1.20417514287307 0.353570964463994 3.40575234931572 0.000659820028892289 0.0108000900301892
"AT3G23090" 1710.36756509285 0.614898692522574 0.182755438234862 3.36459860489819 0.000766550880839851 0.0119638026659712
"AT3G23470" 235.968512735166 0.764337676867868 0.201701920456758 3.78944174223533 0.000150986214473529 0.00348886002729904
"AT3G23635" 411.712804272846 0.800756396192837 0.179187796032051 4.46881101238395 7.86555852530696e-06 0.000335539540607051
"AT3G23637" 44.0869936634875 1.01644970281391 0.331604644706979 3.06524567444493 0.00217491263407453 0.0249916453245505
"AT3G23870" 261.844928061454 0.939821649054472 0.211502833171905 4.4435416536033 8.84900149555753e-06 0.00036937444952424
"AT3G24020" 2198.27674594938 0.593319068413674 0.143066366777764 4.14715968383625 3.36625291828155e-05 0.00109813393519067
"AT3G24420" 1373.25605851828 1.32263813206337 0.176252966640448 7.50420351653724 6.18032216759573e-14 2.05645805610914e-11
"AT3G25010" 220.672733328137 1.40475984751315 0.166848407074446 8.41937823767394 3.78487599906354e-17 1.95905181711529e-14
"AT3G25011" 25.681209587945 1.59119282312216 0.483768267340533 3.28916328445762 0.00100485709574567 0.0144297974562936
"AT3G25013" 67.6985952128204 1.29554258733489 0.304813021599324 4.25028622641286 2.13497514900269e-05 0.000752312271869449
"AT3G25020" 289.414790097577 1.13870307136239 0.197122593804032 5.77662382270811 7.62144200362166e-09 9.15044469836885e-07
"AT3G25830" 950.883331152004 0.90634219156935 0.282182978865624 3.21189532838886 0.00131862409015075 0.0174935443288195
"AT3G25905" 123.126883308579 0.634894757312504 0.211684605707877 2.99924860000757 0.00270646375669324 0.0289435049682732
"AT3G25930" 2206.15950753399 0.644452906866953 0.194271779740538 3.31727494197901 0.000909001165241889 0.0134087746300279
"AT3G25990" 118.389205549628 0.793409857597021 0.195747759797703 4.05322573508364 5.05162154170029e-05 0.00149888368088259
"AT3G26050" 53.3912516098902 0.883028419742999 0.300834870478221 2.93525952739221 0.0033326881739863 0.0335127577992855
"AT3G27185" 225.308594617727 0.651532475153614 0.155523820873816 4.18927770352449 2.79843766609219e-05 0.000935168007440735
"AT3G27610" 968.685507132936 0.59206625482298 0.114938963386293 5.15113619768028 2.58913069852569e-07 1.86129729105125e-05
"AT3G27884" 506.900130123768 0.918596881806915 0.308873539171341 2.97402258630301 0.00293923439297155 0.0307550078531417
"AT3G27940" 99.8620869969224 1.98558271703342 0.28383387066606 6.99558059217507 2.64162678926322e-12 6.40924699744989e-10
"AT3G28620" 12.9331059671013 1.95361763761707 0.653063450912727 2.99146680906224 0.00277640717901269 0.0294347182583357
"AT3G28899" 12.5185692986812 2.03376415912242 0.65484322787081 3.10572679469421 0.0018981199988696 0.0227264549946879
"AT3G29630" 74.0892730234419 1.24299488919967 0.312786251879228 3.9739434893053 7.06923423938585e-05 0.00192806327756177
"AT3G29970" 21.9443304313799 2.37350257060811 0.853735994988027 2.78013646436613 0.0054336059500084 0.0479210714833758
"AT3G30180" 7608.62909367426 0.618250158776179 0.12677863607435 4.87661153266868 1.07923677249191e-06 6.31597560424158e-05
"AT3G30778" 31.4182040215064 2.15310034672313 0.48539004660887 4.43581478805665 9.17246868569388e-06 0.000379949153051825
"AT3G41761" 21.9248355846829 7.84199081041537 1.29020985909316 6.07807385375833 1.21634735377547e-09 1.74883719531717e-07
"AT3G42658" 136.528838065008 1.76321228759205 0.286703018310036 6.14996067354037 7.75021612929651e-10 1.18761864528667e-07
"AT3G42806" 637.154417165581 1.12645352066102 0.171831291010985 6.55557852142897 5.54265746187282e-11 1.03279662081553e-08
"AT3G43190" 156.330425255854 0.834909494850333 0.302320152790932 2.76167330276427 0.00575059883188914 0.0498485106037819
"AT3G44510" 337.392835390786 0.950984999771986 0.247539008022583 3.84175814296399 0.000122156172966371 0.00298558403014974
"AT3G44703" 43.503334237297 1.15923925525935 0.351612463026898 3.2969231104037 0.000977502575784986 0.0141416086926608
"AT3G45960" 87.2562181079179 0.703774232469956 0.232349589923142 3.02894544682758 0.00245408993268739 0.0271132260989686
"AT3G46490" 315.769649593573 0.587019943523816 0.200284871415829 2.93092503379875 0.00337954325709066 0.0338856313147463
"AT3G46700" 4774.76302479842 0.732007727574927 0.178296775692584 4.10555785280739 4.03340319615879e-05 0.00125933012392668
"AT3G47510" 1263.59247025533 0.778030413284192 0.0825309276941813 9.42713762005907 4.21432403905527e-21 3.94552008617805e-18
"AT3G47965" 1873.74576126504 0.860592778109773 0.17119751186097 5.02690003350436 4.9847203118643e-07 3.27053818320967e-05
"AT3G48020" 2646.10976053703 0.630230093079563 0.203341997620134 3.09936019344566 0.0019393908389502 0.0230235939963446
"AT3G48340" 249.750666685201 1.90925157308795 0.564988630034692 3.3792743279997 0.000726774477486539 0.0115392168572709
"AT3G48370" 49.9293208059042 0.989667181891514 0.358434037345723 2.76108594267497 0.00576095143611396 0.0499196729352554
"AT3G48400" 140.021827796654 0.72281607167873 0.228495221545312 3.1633750009752 0.00155951306495714 0.0196614182693096
"AT3G48940" 410.140899613102 1.02017202938174 0.188876367430778 5.40126879428483 6.61711860256366e-08 5.81607269777029e-06
"AT3G49750" 282.22407160141 0.702032699914715 0.192518481846523 3.64657301045195 0.000265760991581027 0.00541566493080076
"AT3G49860" 222.544465181085 0.603559870273531 0.178616635692556 3.37907982609419 0.000727288870218516 0.0115395179598976
"AT3G50970" 2044.50367445202 0.597891508028386 0.120793454072288 4.94970122859954 7.43274934416914e-07 4.62897320118683e-05
"AT3G52540" 292.267504116294 0.945816400156993 0.198162811137416 4.77292583168451 1.81568669974643e-06 9.7599345630964e-05
"AT3G53980" 219.349098458137 1.29202601049873 0.233177743203773 5.54094911781368 3.00836628572061e-08 2.95657668890314e-06
"AT3G54500" 5146.04049110357 0.762551830510786 0.0926530837393689 8.23018295490119 1.86927720337613e-16 8.88555196347692e-14
"AT3G54625" 164.564349651345 0.845682462859122 0.242963667443384 3.48069516630993 0.000500114320560448 0.00883813562556445
"AT3G55910" 268.51782290727 0.713629514837949 0.184934428076431 3.85882456966322 0.000113933682718283 0.00284126695703881
"AT3G55970" 266.337861622189 0.660750475287889 0.191195836943227 3.45588317115968 0.000548492996875749 0.00940758386099407
"AT3G56000" 735.166462441079 0.810144800051405 0.167470049973179 4.83755035710059 1.31449088615415e-06 7.39544002905857e-05
"AT3G56210" 861.801170604408 1.36832661398968 0.108075375645396 12.660854573194 9.74329080862568e-37 3.24201042163585e-33
"AT3G56960" 149.550581302883 0.797003648750258 0.178742777220978 4.458941844486 8.23652629046493e-06 0.000348809400650017
"AT3G57320" 683.964976093614 0.787337807876418 0.106667976028143 7.38120134264748 1.56867567547752e-13 4.74514205626264e-11
"AT3G57470" 2007.32929895068 0.683312867418417 0.179602330480567 3.80458797828546 0.000142040422022689 0.00332203032859232
"AT3G57540" 500.931164172781 0.641880572840289 0.199456009525249 3.21815609551255 0.00129017583774898 0.0172210748497703
"AT3G58190" 172.023747183217 0.891531712492043 0.205665383300609 4.33486519794604 1.4584947013856e-05 0.000552157877317357
"AT3G58390" 37.2373073781467 1.06834101160884 0.383346985191326 2.7868773014496 0.00532186250971002 0.0472396423689656
"AT3G59010" 939.74264116058 0.689009248564978 0.233457099787731 2.95133131179756 0.0031640732351083 0.032238667450631
"AT3G59320" 663.502454317076 0.690279059078097 0.137721478971473 5.01213800660009 5.38285745113716e-07 3.50216524446611e-05
"AT3G62990" 1397.18199493478 0.603446110783683 0.210220232621395 2.87054249374028 0.0040976811670371 0.0390201102790794
"AT4G00210" 74.8784105759529 0.93633155561315 0.329708720454039 2.8398750094439 0.00451312133951395 0.0419471756743651
"AT4G00250" 28.3318588837638 1.83884113728694 0.508341820852209 3.61733200350153 0.000297655401611016 0.00590345217175493
"AT4G00360" 22461.7293377357 0.769694972268054 0.122433853706197 6.2866188473907 3.24454651870497e-10 5.359714717282e-08
"AT4G01140" 549.393348575294 0.586420743643258 0.173266214084429 3.38450716859034 0.000713061569440136 0.0114244412268014
"AT4G01335" 322.620310192271 0.753454962087954 0.193801589650013 3.887764612502 0.000101171667406623 0.00258681887862008
"AT4G01593" 779.360100763313 1.22451631980357 0.114500356705091 10.6944323584725 1.08079397765674e-26 1.93645025596775e-23
"AT4G01680" 3595.8565407515 0.671933848274202 0.140592269026902 4.7793086556248 1.75898983630132e-06 9.50589124527386e-05
"AT4G01950" 9581.63173598155 0.598531032157165 0.18587850020412 3.22001216654909 0.00128185156348519 0.017143656855352
"AT4G02160" 10.2589008023007 2.88731645368496 0.829838895523645 3.47936987439351 0.000502594384439548 0.00886179288596968
"AT4G02360" 301.3470405053 1.07348197082799 0.299629159868623 3.58270193494745 0.000340058553414861 0.00654058119416924
"AT4G03420" 4443.5591722356 0.81863614156765 0.144320082756597 5.67236469056299 1.40839753372849e-08 1.57499488084195e-06
"AT4G04223" 170.551202670905 1.76272093855009 0.229416624380742 7.68349261222092 1.54808897076665e-14 5.66375951691117e-12
"AT4G04500" 10.6295469683975 2.04234064197034 0.722463509115831 2.82691183180977 0.00469992662976196 0.0432007462748286
"AT4G05100" 556.939242237222 0.889850704291527 0.18561082291511 4.79417466242528 1.63345914221076e-06 8.88937624775072e-05
"AT4G05590" 608.532353955014 0.837182916433593 0.234806499136839 3.56541628750108 0.0003632791058234 0.00688486324885161
"AT4G06701" 190.914735882525 0.788394946383741 0.172537091986933 4.56942294149392 4.89068942140716e-06 0.000223600457748498
"AT4G08040" 508.33645299074 1.34440296394812 0.169134262551481 7.94873223004659 1.88429841017184e-15 7.84742617655003e-13
"AT4G08109" 164.25245822134 1.21255663421038 0.169288119005993 7.16268005888507 7.91148486485498e-13 2.11809546519773e-10
"AT4G08250" 97.4205780065535 0.591471322939085 0.210457936017646 2.81040161341073 0.0049479714429275 0.0448616456468738
"AT4G10270" 63.9680883651948 0.79448941485895 0.261215556904897 3.04150879937142 0.00235395684886633 0.0263218256955327
"AT4G11190" 1861.18429352979 0.978233811649614 0.161694023181428 6.04990705532751 1.4492942419149e-09 2.0335518965471e-07
"AT4G11320" 43838.4062343123 0.814674532573604 0.121827916756395 6.68709236982695 2.27648202109129e-11 4.57101889959123e-09
"AT4G14305" 155.958364615539 1.13860685473471 0.187283922966 6.07957606132277 1.20500711710652e-09 1.74329352618914e-07
"AT4G14548" 620.738024660781 0.594859386456463 0.155267570182894 3.83118886806666 0.000127525563981835 0.00307487105203406
"AT4G14640" 188.67022446838 0.886936619480823 0.265208144622026 3.34430385139523 0.000824893376762158 0.0126155065867
"AT4G15070" 230.965587722248 0.667614522624258 0.229162327597012 2.91328216825532 0.00357651267000245 0.0352834108893253
"AT4G15880" 1754.72781102499 0.581207568874926 0.0731209970920183 7.94857280383516 1.88672448002233e-15 7.84742617655003e-13
"AT4G15920" 1534.60376427881 0.924027594987245 0.236685343495564 3.90403385921767 9.46025369213506e-05 0.002459243627201
"AT4G15990" 1818.76839448984 0.618296988298467 0.0949408821392328 6.51244199934568 7.39387680557059e-11 1.35604865004213e-08
"AT4G16620" 177.227491068052 1.14479031720215 0.414302602868855 2.76317433024801 0.00572421842053413 0.049693811200552
"AT4G16955" 20.2192106104153 1.6749723614728 0.512846482067665 3.26603071297232 0.0010906641945701 0.0151664181611502
"AT4G17340" 29404.753830931 0.869067806783104 0.237163827707957 3.66441971856379 0.000247899979884762 0.00512231352396815
"AT4G17460" 2961.44844401432 0.602896246043999 0.159295345641419 3.78477000452446 0.000153850794393455 0.00353053468277079
"AT4G17480" 410.425796830866 0.663907240458695 0.165285601359407 4.01672762175486 5.90118636955076e-05 0.00168414470374118
"AT4G17483" 219.728370001883 0.766391994425124 0.19648803818832 3.9004511495534 9.60135989851782e-05 0.00249036608859997
"AT4G18120" 4898.11038942156 0.877342091561407 0.0899634349701483 9.75220757024814 1.80499744797259e-22 2.10210002790888e-19
"AT4G18550" 1445.32310196542 1.23657561350495 0.235098581656495 5.25981741272997 1.44198513641197e-07 1.11955725991026e-05
"AT4G19380" 843.463987544338 0.611702958534083 0.161352485323081 3.79109721991113 0.000149983226341824 0.00346912542994416
"AT4G19420" 8732.22486738538 0.676765697922435 0.164782063490236 4.10703497448638 4.00770564199481e-05 0.00125454149905568
"AT4G20090" 192.973716171267 0.753494937122601 0.161606866032223 4.6625180948213 3.12363612316322e-06 0.000156128181503686
"AT4G21230" 273.395843379061 1.33794057520244 0.271894948060481 4.92079968659374 8.61913114603647e-07 5.25541368202831e-05
"AT4G21440" 123.737125159699 1.26660442727752 0.229655395020823 5.51523915718452 3.48305984346156e-08 3.36628339725754e-06
"AT4G21585" 79.1115048882517 1.00323173118023 0.262596683392437 3.82042803518943 0.000133220273120868 0.00317702693077923
"AT4G21620" 2076.58608896645 0.586512624228931 0.129487532887608 4.52949107261169 5.91259323605095e-06 0.000263319544271699
"AT4G21730" 226.593037672141 0.724428702570145 0.204276057859047 3.54632211999123 0.00039064837526575 0.00728004742209393
"AT4G21745" 846.765675474996 0.747829547156235 0.238089588879534 3.14095862265785 0.0016839582172133 0.0207967946952981
"AT4G21850" 6649.60703370368 0.749642521739293 0.137767659201104 5.44135340678913 5.28772956466704e-08 4.84888964646554e-06
"AT4G22390" 54.8196188263321 0.878720391903037 0.299630827351711 2.93267685327845 0.00336053465797516 0.0337240729226874
"AT4G23510" 1344.59361158154 0.836924742553373 0.149398746447656 5.60195291094094 2.11950141847172e-08 2.21378596587638e-06
"AT4G23670" 89402.7463264312 0.802435800875048 0.177617503807821 4.51777433908355 6.24930327477119e-06 0.000274121980934031
"AT4G24670" 76.4299796235397 0.969258302607849 0.292018338639717 3.31916929300693 0.000902856755231681 0.0133728607239157
"AT4G25020" 44.8720095355473 1.36699680311797 0.358133057137555 3.81700816463005 0.000135079701810149 0.00320068811247404
"AT4G25410" 215.122090091062 0.691934206032742 0.173834015500014 3.98043043556505 6.87905938862038e-05 0.00188724442025613
"AT4G26090" 542.194703487355 0.819940128683003 0.251821192667987 3.25604100272868 0.00112977434913781 0.0155892797038613
"AT4G26320" 648.685763440206 1.07207837292024 0.150705491469117 7.11373130779337 1.12946940025266e-12 2.95591025513315e-10
"AT4G28310" 123.306874774848 0.581389120583281 0.188584526948914 3.08290998200916 0.00204987151745647 0.0239086666923366
"AT4G28530" 281.898748038882 1.18333117375442 0.282520427461344 4.18848004863765 2.8082899390336e-05 0.000937115891976656
"AT4G28556" 33.2749826478373 1.58199993352184 0.385219594800985 4.106748345289 4.01267996220367e-05 0.00125454149905568
"AT4G28840" 367.380454149118 0.581686418880329 0.194077626267973 2.99718432292224 0.00272485904304623 0.0290868088133056
"AT4G28890" 930.612602739058 0.79257691608224 0.147966605156477 5.35645806865731 8.48691844760945e-08 7.08520804593976e-06
"AT4G29110" 510.450016784336 0.591348900372926 0.194315850693186 3.04323552743329 0.00234049069945216 0.0262216014293601
"AT4G29905" 32356.0755944475 0.886440738753246 0.13939248823938 6.35931498138518 2.02655465286631e-10 3.42047180975088e-08
"AT4G29930" 737.768983430267 0.586326300090204 0.210232463724975 2.78894272417048 0.0052880416107691 0.04701671489132
"AT4G29990" 373.613422177343 0.79719253880996 0.136351732069179 5.84658901439916 5.01755124286906e-09 6.28326900800571e-07
"AT4G30280" 3573.92597520782 0.673554254889987 0.23966414122802 2.81040898082938 0.00494785816522446 0.0448616456468738
"AT4G30420" 284.25184278128 1.0498670477505 0.221322454631939 4.74360836769334 2.09944549611494e-06 0.000110384389380382
"AT4G30460" 134.478271668069 0.79509536032123 0.221735294119525 3.58578621179107 0.000336064194667106 0.0064851758261692
"AT4G31310" 396.422004447516 1.1686518722301 0.170262148825489 6.86383838270428 6.70344681884527e-12 1.50131426254369e-09
"AT4G31730" 1140.55993641984 0.603647998497831 0.118177157849223 5.10799218295635 3.25600117982099e-07 2.30513007539181e-05
"AT4G34810" 113.837313679347 0.770241696526834 0.190074187219874 4.05232140035844 5.07119338811983e-05 0.00150165126488773
"AT4G34880" 71.6199540688123 0.819014693226387 0.270594228644202 3.02672639150516 0.00247217618303606 0.0271997768801492
"AT4G34920" 4482.68451975296 0.646945344880854 0.14978731100019 4.31909312318205 1.56671667473078e-05 0.000584807128010087
"AT4G35060" 1836.14927971566 0.630547113065593 0.159948965259541 3.9421768814974 8.07453910418979e-05 0.00215679088090354
"AT4G35690" 52.9531885092101 1.54003589970974 0.422529008163577 3.64480513752924 0.000267594475980989 0.00544350265026132
"AT4G36430" 923.627475489814 1.81795929621004 0.191266307490273 9.50485906307622 2.00319083333337e-21 2.12083276772732e-18
"AT4G37150" 144.501826337037 0.636280302849212 0.200934494566323 3.166605635446 0.00154229318480758 0.0195727200593356
"AT4G37220" 18812.0719691685 0.584025184481185 0.140204310372443 4.16552945433534 3.10630813139112e-05 0.00102237960420234
"AT4G38060" 7964.5484001509 0.670571341193282 0.131583171168095 5.09617860126384 3.4657817408583e-07 2.43147555144793e-05
"AT4G38620" 1657.07947399337 0.7820992347155 0.117989927902633 6.62852540566766 3.3905677473104e-11 6.63639529162638e-09
"AT4G38850" 429.262618449819 0.797410092694869 0.209606782327236 3.80431436350166 0.000142197502902565 0.00332203032859232
"AT4G39320" 264.156140920173 1.34717333764413 0.144634904110429 9.31430311327588 1.22755723195401e-20 1.05897270543233e-17
"AT4G39404" 30.6911157589621 1.2552610540191 0.386768281623918 3.24551188310649 0.00117239671329909 0.0160443385700131
"AT4G40010" 571.729729365213 1.0215145829978 0.187824621392279 5.43866174426793 5.36822623751475e-08 4.90340100094877e-06
"AT4G40070" 927.490458893526 0.719830265290746 0.164661091195094 4.37158687620912 1.23346751404789e-05 0.000479631474744631
"AT5G02090" 3204.22523647886 0.982420611971099 0.152018945712448 6.46248799691982 1.02995317945578e-10 1.87419292624094e-08
"AT5G02100" 2069.72540071761 0.968986731198805 0.0982532956766576 9.86212955530418 6.07470969848591e-23 8.84325864357086e-20
"AT5G02320" 653.468624228515 0.634902954568182 0.0948896598618931 6.69096037958456 2.21710691086159e-11 4.49050905806853e-09
"AT5G02420" 596.553361898574 0.697945930629949 0.194673151133947 3.58521925886801 0.000336795130316361 0.00649390080739128
"AT5G02680" 453.146006689399 0.793734503791112 0.15738479664565 5.04327305246767 4.57635471840263e-07 3.06300155462741e-05
"AT5G02690" 122.306500442628 1.37323416250768 0.210632660211125 6.5195690028851 7.05096974439153e-11 1.30342212132038e-08
"AT5G03090" 18.5344846356064 2.97016767485262 0.62139171214618 4.77986367824922 1.75414093995904e-06 9.50173273802927e-05
"AT5G03210" 1374.0115816118 0.624335061669209 0.142034604156705 4.3956546038625 1.10439425225534e-05 0.000440471762389237
"AT5G03640" 499.747945890757 0.60820498097313 0.137169532045618 4.43396556001124 9.25154115117987e-06 0.00038139273715625
"AT5G03670" 1799.2470395765 0.858861896393065 0.148123019135485 5.79830131336632 6.69900086887187e-09 8.16927372972584e-07
"AT5G05290" 617.049252408013 1.04859744612852 0.219889234428492 4.76875299899925 1.85369770523817e-06 9.90282728220352e-05
"AT5G06720" 247.479875594954 1.19743357908457 0.21198484218347 5.64867547486345 1.61688755884115e-08 1.75983855236113e-06
"AT5G07322" 1212.12307003707 0.694808121824226 0.142469435625566 4.8768924981938 1.07770129582246e-06 6.31597560424158e-05
"AT5G07680" 760.953944719511 0.581050483481415 0.116989198109386 4.9667019936159 6.81011150813404e-07 4.29867526415875e-05
"AT5G07990" 165.887970569327 0.779412246182014 0.238390524828202 3.26947661507816 0.00107746643032344 0.0151000891065544
"AT5G09240" 150.40498337361 0.677194725055965 0.174426036301088 3.88241766777877 0.000103423038600188 0.00262983560597771
"AT5G10140" 1492.93179535335 1.40199432388923 0.0846937670862954 16.553689511304 1.5058469478056e-61 8.768546777072e-58
"AT5G10260" 57.4831328418076 0.955227551447612 0.283969163276279 3.36384253989667 0.000768653841555864 0.0119675703726733
"AT5G10280" 522.594580355776 0.809840292170843 0.176675016595439 4.58378500693883 4.56633752176951e-06 0.000212293679754602
"AT5G10770" 5583.18778081668 0.894132044180411 0.266872548126523 3.35040846447986 0.000806924739271476 0.0124222676980246
"AT5G15190" 1119.45527815512 1.04332567348549 0.172199548518771 6.05881770573724 1.37125687621985e-09 1.94751921712882e-07
"AT5G15360" 39.1927586826583 2.2070753115143 0.459710267279898 4.8010137440992 1.57864432700297e-06 8.71321887785619e-05
"AT5G16250" 1544.53372735834 0.670806926550901 0.102063410481522 6.57245258987641 4.94931493654336e-11 9.3723124798348e-09
"AT5G16410" 143.104554006249 0.756546654605314 0.190895473628771 3.96314611459331 7.39684783693277e-05 0.00200567380463141
"AT5G18060" 1627.09231133235 0.620133153599262 0.171901979128841 3.60748117469008 0.000309183963025228 0.00605678121680707
"AT5G18370" 828.86595935148 0.625618717499093 0.166530679449172 3.75677754734702 0.000172115364137418 0.00385101927136287
"AT5G18661" 39.0502266108879 1.40593655936507 0.350066992381412 4.01619287154398 5.9145856673094e-05 0.00168414470374118
"AT5G19840" 295.797555360863 0.68695206075876 0.130072402950335 5.28130522060897 1.28266799399963e-07 1.01274247173693e-05
"AT5G20410" 266.265631918657 0.605476636239364 0.143167707642105 4.22914249456975 2.3458373520213e-05 0.000811875833629719
"AT5G20700" 31541.1491783785 0.6726632227418 0.129303514859431 5.20220369471836 1.96939197627474e-07 1.46552964573135e-05
"AT5G20740" 109.205159601705 0.937257241255083 0.21892516797167 4.28117630302043 1.85907995511663e-05 0.000673432197738359
"AT5G22400" 600.017167279862 0.640039541264204 0.108325412599469 5.90848930001991 3.45259234347907e-09 4.44297131847041e-07
"AT5G23750" 2590.96244628067 0.619181770362237 0.141797063740098 4.36667554341708 1.2615190637415e-05 0.000488906855784808
"AT5G24355" 7.86076162523507 3.35092010715461 0.943550647749358 3.55139399792426 0.000383196313492282 0.00718631927042047
"AT5G24735" 8889.32632702351 0.592307074076548 0.0657779624138002 9.00464308016148 2.16368454465242e-19 1.67988468046814e-16
"AT5G24910" 1321.00533741301 0.633888437598585 0.113686936401952 5.57573682307178 2.46484328354935e-08 2.50929306372802e-06
"AT5G25130" 192.270047879349 0.581011469447819 0.154373912364417 3.76366356561772 0.000167442119623651 0.00377912969987799
"AT5G25570" 168.866320246499 0.939566218582809 0.177258859146614 5.30053179348107 1.154658551427e-07 9.30598857433833e-06
"AT5G25610" 19697.1532753097 1.25487162721565 0.255618056850382 4.90916660066055 9.14642526447216e-07 5.5269007476546e-05
"AT5G25830" 702.731512808522 0.733998459773142 0.19062240404776 3.85053616042551 0.000117859526474253 0.00290708742538608
"AT5G26010" 158.346229644817 1.04419321711786 0.203516536166016 5.13075368119511 2.88584344947128e-07 2.06187317868359e-05
"AT5G26970" 140.360632858737 1.41983523394972 0.396546765574736 3.58049883950479 0.000342938866626509 0.00658510476625281
