"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"AT1G09240" 9.42139266008825 -2.17452363507698 0.775441892800112 -2.80423801611336 0.00504356573683893 0.04547995863045
"AT1G09310" 34227.1393750451 0.533756278757643 0.114708280449407 4.6531625848324 3.26882301705212e-06 0.00016268680707944
"AT1G09380" 41.5999879736004 -2.19623331711995 0.534562728387054 -4.10846697776084 3.98294139937561e-05 0.0012485958421838
"AT1G09420" 1458.46651562698 -0.430511590613663 0.0724997100652691 -5.93811465212878 2.88318393958081e-09 3.79407459439075e-07
"AT1G09440" 318.517890851224 -0.461945575223522 0.149421968573658 -3.09155059080756 0.00199114049451519 0.0234112288734214
"AT1G09480" 432.694964149872 0.575620041056478 0.141928158725202 4.05571414599256 4.99813558307626e-05 0.00148870299234031
"AT1G09740" 2560.52093478046 0.506304413940058 0.160741843253152 3.14979848241929 0.00163383116755632 0.0203394952189854
"AT1G09750" 565.70178200379 -0.684844580011791 0.129553826583719 -5.28617793909187 1.24898408052836e-07 9.92878402855516e-06
"AT1G09930" 19.040473044177 -1.82515855550332 0.612240854102121 -2.98111199746707 0.00287203735321558 0.0301874973064519
"AT1G09995" 336.639176040299 0.487367575874576 0.146391616185412 3.32920414825737 0.000870945397921732 0.0130891898313138
"AT1G10020" 1752.02204707386 0.293145448625673 0.102540289689809 2.85883187488991 0.00425204074403111 0.0401183908038807
"AT1G10140" 5571.38282257645 0.385587088046568 0.103172855751383 3.73729199641156 0.000186012859537657 0.00410285182230219
"AT1G10150" 3642.86777217037 0.189739872040077 0.0687325957785352 2.76055152422064 0.00577038550834332 0.0499642450781905
"AT1G10210" 1582.65157154527 0.274893854572936 0.0725804644171352 3.78743587245547 0.000152209951897774 0.00350323537510173
"AT1G10450" 2672.99562722986 0.252237849587499 0.075830205199416 3.32635061350779 0.000879911712086546 0.0131884836537451
"AT1G10570" 2295.57905288823 -0.780680932641674 0.0814768638109102 -9.5816271776668 9.55278783270022e-22 1.05954063904406e-18
"AT1G10590" 4761.77612318324 0.200588712838115 0.0605748342238877 3.31141992228536 0.00092823802271158 0.0135807286589184
"AT1G10610" 1063.08093954626 -0.620727994705397 0.105919817115136 -5.8603575007183 4.61871735894377e-09 5.84669373502817e-07
"AT1G10760" 3669.21864865811 -0.689257306360976 0.193634662520293 -3.55957604588869 0.000371453962959856 0.00699426491937022
"AT1G10865" 1269.22876399592 0.376502129115999 0.114859053295258 3.27794908902964 0.00104564252901698 0.014814541232277
"AT1G10870" 2311.37764449049 -0.245387466657451 0.0735059198602216 -3.33833611121497 0.000842817325323904 0.0127971976150224
"AT1G10890" 4060.33570568709 0.207658463527162 0.0736954015276232 2.81779404444015 0.00483548158918023 0.0442649897909472
"AT1G10940" 3506.07842669492 0.427714040901108 0.0817551874058663 5.23164406409785 1.68009021189817e-07 1.27884513776249e-05
"AT1G11210" 572.816823856763 0.481958526128741 0.145491601757331 3.31262093692949 0.00092426156421275 0.0135682526444256
"AT1G11260" 36689.0630176038 0.190355834730836 0.0573333046668544 3.32016156816589 0.000899653651615838 0.0133384677615761
"AT1G11530" 2667.59463514964 0.308417898359156 0.102821460040464 2.99954793715031 0.00270380572948577 0.0289283615301711
"AT1G11600" 318.799401331935 0.465311344403907 0.15787207726706 2.94739483041562 0.00320463739471965 0.0325522957687789
"AT1G11840" 2653.77171533327 0.507941656710003 0.137459438443058 3.69521120166961 0.000219704081972582 0.00466911266177498
"AT1G12050" 1075.44635911253 -0.393909774321617 0.120881919675969 -3.25863268367607 0.00111950512329643 0.0154934719737496
"AT1G12080" 46391.4859686681 0.357484186017501 0.0725486871625311 4.92750730577147 8.32853103799999e-07 5.10495118255515e-05
